,NEAT,SGA,SLM (OLS)
0,0.9996350678658927,0.7176882599662349,0.0670374964652486
1,0.8684820399006034,1.4415200783330269,0.07903002933405029
2,0.8960862007680892,1.473223682532504,0.07726868389872835
3,0.9088320129339991,1.4603650480664025,0.075711161362547
4,0.9245435260988112,1.4328135365331642,0.07257739910952903
5,0.9364176530987607,1.434837470966886,0.0711722318550788
6,0.9186126072663077,1.4561741746673458,0.06882498425329686
7,0.9103985394339058,1.4277439847336306,0.06994676899921615
8,0.9116392224660861,1.4479316775665212,0.0774695585059817
9,0.9107101845009311,1.4849026069995792,0.07710639600554714
10,0.9293062416671698,1.478316866667107,0.0728083050053101
11,0.9295313584322381,1.460210353633738,0.0730248610052513
12,0.939642005834321,1.4748001218332016,0.07243233500048518
13,0.9308869055329221,1.4158939078983772,0.0727944190002745
14,0.9422011019996717,1.4648836368988365,0.07368658900668379
15,0.9529289788988535,1.4502917524327736,0.07255729599273764
16,0.9593215563989361,1.4844472403664744,0.07368894899263978
17,0.9594960564660141,1.4416029914677588,0.07446351800172124
18,0.9704669845673682,1.454099385800752,0.07265873800497502
19,0.978464510433696,1.4704777408335454,0.07354074700560886
20,0.969313542433277,1.5031164525348382,0.07299078100186307
21,0.9783748664662805,1.4507179011670814,0.0732293039909564
22,0.9692943707317075,1.4154153166983936,0.07438815700879786
23,0.961673626631576,1.440825749200788,0.07292446099745575
24,0.9449759987675255,1.446698260699486,0.07372958699124865
25,0.9472243130340454,1.439405542102031,0.07343105999461841
26,0.9513029326653244,1.4396878163674651,0.07358602200110909
27,0.9467405736344517,1.4331125311007782,0.07395134499529377
28,0.9399027222326064,1.4457104401337952,0.07370942400302738
29,0.9439281867336831,1.4801085460996546,0.07342961899121292
30,0.9615095438998348,1.4035084498321035,0.07378738299303222
31,0.9485585512331454,1.4123764594992585,0.07413182700111065
32,0.9484354382000068,1.440971563932544,0.07425602900912054
33,0.9448705442996773,1.423274517099344,0.07391530499444343
34,0.9537669252662454,1.4531221908662701,0.07354846099042334
35,0.94746630269874,1.4744624919990506,0.07322229800047353
36,0.9547849332991366,1.4498085790670303,0.07295813399832696
37,0.9488442814651837,1.467819589132705,0.07706990001315717
38,0.9417509321661782,1.408864798766202,0.07415082299849018
39,0.9397604655336181,1.4274632768659405,0.07279508600186091
40,0.9465154680993388,1.4514047676990838,0.07420070300577208
41,0.9576769182664672,1.4267276490662577,0.07329985199612565
42,0.9556824615348887,1.44310369596739,0.07505363201198634
43,0.9693272981671422,1.4856680784672789,0.07381701801205054
44,0.9740330461677028,1.424662536199321,0.07463046700286213
45,0.9679390232997928,1.434294914064958,0.07422922199475579
46,0.9626528884005287,1.467573794334021,0.07492867099063005
47,0.9797331812658133,1.4345974392000547,0.07412158099759836
48,0.9694380302338687,1.4490658742989277,0.07356857499689795
49,0.965775843931624,1.4553486360680836,0.07425342200440355
50,0.9768465323659863,1.4634511353996156,0.07567455900425557
51,0.9534209661665954,1.429695555966464,0.07494994800072163
52,0.9661332855668054,1.4360275039674888,0.0756108709902037
53,0.9642888909994023,1.4446529512999404,0.08658931200625375
54,0.9649395868684223,1.4462347573004082,0.09658450199640356
