,MLP,NEAT,RF,SGA,SLM (Ensemble),SLM (OLS),SVM
0,0.779100988866796,0.8096087251472593,0.544612957239293,0.728100510789277,0.7326528937639408,0.8313194057677887,0.7442756290318695
1,0.8402201233074678,0.9725530769889632,0.395918223046079,0.9129064826575786,0.8547280816662773,0.9098125725056085,0.81071952843288
2,0.8891937835606678,0.9108748181792019,0.8250647166571041,0.8297367248752124,0.17145078986255838,0.9561467534632397,0.8184618414797802
3,0.7247391912400907,0.9262762434665716,0.7945459123858111,0.815186911182532,0.8130149921089121,0.8928074116170418,1.138070718215082
4,1.1266379163394487,0.8305344730702956,0.4911832867808913,0.8039523936154876,0.24054676599311325,0.902105978293918,0.09792192003252644
5,0.887323185194811,0.9742495950893052,0.8637958478264628,0.8625591771461535,0.15204083273679067,1.0066120955934834,0.9329013815047068
6,0.9197037713097643,1.0023987911469785,0.823298317140077,0.8779196356102927,0.8860745757724362,0.9409264331129028,0.3424340737889184
7,0.7267274192330935,0.9215164885202346,0.4787693199924673,0.7658364764921678,0.7798960239594095,0.9207148182077446,0.09628498377633628
8,0.9151939309787445,0.862080195816853,0.6271728264012078,0.8986026706589993,0.8833519707154899,0.9097411278079578,0.8200501072659789
9,0.814213825248316,0.869715492432547,0.3878986535394762,0.8144984499224064,0.8423159635553794,0.9189481195927285,0.40933785961779984
10,0.8493313208832619,0.9004834300204594,0.37650211648908,0.8893949809073862,0.21265660328645614,0.8906457101386106,0.8321340317168923
11,0.7780821031543922,0.8551059731589589,0.3749060214725431,0.860275045184791,0.2224413020987547,0.9016059306467898,0.8141103926443788
12,0.7707796227069373,0.9145972099586833,0.5736078505621144,0.8576612013933277,0.8838614892139818,0.9453151419203213,0.09673630825679239
13,0.8786254269783843,0.9384364436698853,0.33147661150444446,0.7928992989832753,0.8721217914992813,0.9194544130621543,0.407030998857041
14,0.8985149421877886,0.9576283802019799,0.5451974190831448,0.8772257297531619,0.1962571621147676,0.9773987385440002,1.1840983430040337
15,0.6604787144930315,0.8674269641087786,0.6205519538236778,0.8781330546613825,0.6691665792684289,0.9084769217408386,0.8127135849992184
16,0.9578742205188727,1.0076006163901174,0.8711563911942907,0.9406898052633064,0.9464873421193444,0.9937619183451712,0.8800774813033192
17,0.918513051163239,1.0196704563053536,0.3937693522634309,0.8983942625256229,0.7508976920096295,0.9475092292827907,0.4181672483276685
18,0.85765532927459,0.9226288756101007,0.38745590346332764,0.8404149639067786,0.7413398620420188,0.9463308781516752,0.0955401980359994
19,0.722372334918252,0.9363709463855449,0.5098386030318997,0.7911822637717119,0.84990423231318,0.7313730747558452,0.42825799259427755
20,0.9087952204190816,1.031101649655265,0.5465807871045242,0.8275345774206915,0.26819694832299174,0.953530346775202,0.8613356287953046
21,0.8869633872926179,0.9915559146572739,0.5576523820550136,0.9096389939327331,0.8676522500395799,0.965545144888602,0.4034912417319662
22,0.9205177608645678,1.0199715099028757,0.8438951282379414,0.8382514031107102,0.16866273729816364,0.9049998058852937,0.8627768012400903
23,0.9715759496878827,1.0761108992979789,0.5285195615846771,0.8477350999971565,0.7477941014461957,1.0155497885984113,0.34794619590568227
24,0.9723262145224355,0.9085465913561315,0.5691753617730366,0.9081889966599207,0.9191753848900351,0.9348550378628862,0.8466872040491664
25,0.92789726523487,1.0778718290153817,0.6075083040057097,0.881627654733295,0.21652279943606192,0.8926457685431296,0.8648927920464581
26,0.7160840269374537,0.9870775390521053,0.37190954903369206,0.8963325677434503,0.8861962666936779,0.9075013987962449,0.09706258978916701
27,0.745889655957318,0.8919845301671784,0.48190878230618744,0.763541046142279,0.42130116473430923,0.4941893754656273,0.40091754248904116
28,0.6978398532927915,0.9735603898810173,0.5000905390552656,0.8674795519761341,0.6391627091725067,0.8814496646566554,1.0775070206190474
29,0.8393576575569337,1.027317942069121,0.5997019935549319,0.9294554187469257,0.18178916443076482,0.9760035681567021,0.9021180707214763
