,MLP,NEAT,RF,SGA,SLM (Ensemble),SLM (OLS),SVM
0,0.45643546458763845,0.5025442283901425,0.21650635094610965,0.3751465185250176,0.3596077165989297,0.4014676129918866,0.385275875185561
1,0.36084391824351614,0.3721949034590226,0.3227486121839514,0.37167161095889145,0.38320073969689683,0.4402052542192629,0.42999515501146446
2,0.42389562394532926,0.4817862590206249,0.33071891388307384,0.3797471760468817,0.39425218167489495,0.4126393316523882,0.46491486675877913
3,0.4704829079431756,0.4703751498027343,0.19764235376052372,0.3901030960576125,0.37486449876557065,0.3967056744635097,0.45643546458763845
4,0.5327796605226842,0.40945955933603995,0.11410886614690961,0.4076536299568062,0.3877254777872332,0.4063683040467189,0.4330127018922193
5,0.46770717334674267,0.4087239295390574,0.3535533905932738,0.39443224708855534,0.3849963854222177,0.42194674807851185,0.481425833678806
6,0.4841229182759271,0.4447636088391796,0.24473625259314022,0.39645407320313697,0.3872810506594461,0.36631385173665226,0.31868871959954903
7,0.45069390943299864,0.5303985879633583,0.414578098794425,0.39876023627332896,0.3847655302771855,0.40621716955425585,0.48680506023116343
8,0.4477955262542641,0.4625441614783141,0.10206207261596575,0.39638824557436186,0.37925919186374474,0.4027241832009041,0.39856513478560396
9,0.4704829079431756,0.5006162471663982,0.3423265984407288,0.36888041952678097,0.3486249773733636,0.42268138291596785,0.39197682754639124
10,0.4921254921257382,0.5614476794032545,0.07216878364870322,0.3975428416263029,0.37481899769379406,0.4030950154976977,0.57282196186948
11,0.44487826050130463,0.3814075335076189,0.13501543121683043,0.38533591467106515,0.3781772259523208,0.40171324914872947,0.4419417382415922
12,0.4389855730355308,0.3947935901856838,0.33463288342102104,0.38327019557421366,0.39503290958103365,0.4149290731381819,0.44487826050130463
13,0.481425833678806,0.40999441863876473,0.14433756729740643,0.40491423388842646,0.3889083340099538,0.4142362588139251,0.4947642536265799
14,0.48947250518628044,0.4048548333737272,0.5025974200756175,0.4011081339420305,0.404845419569225,0.4232353725837172,0.4973890160963884
15,0.45069390943299864,0.3882505121790227,0.3498511588280555,0.37726492148311275,0.3522426097191618,0.3971487257646527,0.375
16,0.4759858191164943,0.4776261355579428,0.3886407938787006,0.39157939370414285,0.3714898209461486,0.3754901834020867,0.4419417382415922
17,0.47871355387816905,0.3900666178111685,0.37151155208597936,0.39167563769565805,0.3678693484768895,0.3700684319456492,0.4704829079431756
18,0.46491486675877913,0.5161821633290419,0.10206207261596575,0.399429501642698,0.38385239227717177,0.38492447440155747,0.48680506023116343
19,0.46770717334674267,0.3939309844171034,0.4018187817080398,0.3866166359583339,0.3924967217811587,0.40547820972197446,0.46491486675877913
20,0.481425833678806,0.49753700882734403,0.3535533905932738,0.3859819936676707,0.3682251793070263,0.4086393597404083,0.48680506023116343
21,0.42389562394532926,0.3790479290333219,0.31868871959954903,0.38761073611729985,0.3828778350645387,0.39018229790086545,0.42389562394532926
22,0.4759858191164943,0.3991652958013271,0.33463288342102104,0.39387726288005603,0.3825200992160844,0.393725521219005,0.4841229182759271
23,0.45069390943299864,0.5150660923365045,0.10206207261596575,0.39173855676930597,0.3756875435328547,0.37312668949121364,0.46770717334674267
24,0.4592793267718459,0.5429241087594097,0.22243913025065232,0.3707791192294305,0.3790853279139385,0.38582740011975863,0.42389562394532926
25,0.481425833678806,0.552622696000538,0.462105687767059,0.39019039347210527,0.3681956293148798,0.41575312387245916,0.4389855730355308
26,0.45357377202244253,0.4844715607364304,0.2041241452319315,0.39286417856022393,0.3816753730027964,0.37592489447943245,0.47871355387816905
27,0.48680506023116343,0.39922681507492863,0.22821773229381923,0.38515664666272853,0.40466165739195165,0.390961811309,0.46770717334674267
28,0.46491486675877913,0.38882386016267234,0.3498511588280555,0.38566827690986183,0.3651819428514609,0.37879761956074465,0.4050462936504913
29,0.39528470752104744,0.4892356826084106,0.2041241452319315,0.3790607510100727,0.3774110070724047,0.381770176625335,0.284128785353872
