,NEAT,SGA,SLM (OLS)
0,2,55,15
1,10,21,44
2,2,27,14
3,2,55,64
4,10,111,254
5,16,21,16
6,2,21,631
7,2,11,102
8,2,21,96
9,2,27,28
10,2,11,39
11,9,111,18
12,14,27,17
13,18,55,33
14,12,27,19
15,6,21,18
16,2,11,282
17,22,11,373
18,2,21,194
19,42,21,22
20,2,55,23
21,17,21,124
22,13,55,105
23,2,55,306
24,2,55,21
25,2,21,22
26,2,111,245
27,8,111,374
28,12,21,137
29,2,11,24
