,NEAT,SGA,SLM (OLS)
0,0.013805916303585542,0.02713758500520093,0.0018968546852689088
1,0.005641211573137637,0.05209841368081613,0.00201046784748927
2,0.00826608435856498,0.051944972957864925,0.002389100404881954
3,0.011921405981618326,0.05254397516270525,0.0019753170838138637
4,0.011222146291745118,0.05348719838008372,0.0020428039649940067
5,0.012751265689587269,0.05301040002221677,0.0022670723182803493
6,0.01399507454840441,0.05137049586689432,0.002745364629268134
7,0.015519335205503422,0.053045567047067976,0.0025672567275948337
8,0.014502632082488103,0.051688043790814826,0.002774469608232775
9,0.01708422290035523,0.05310271205215264,0.003449291910455485
10,0.01950122755111122,0.05345534534021961,0.003707580564490787
11,0.018747510924800686,0.052683957534043424,0.0038176420752169394
12,0.01919001993723096,0.05246742172429156,0.003778256593127524
13,0.021045389672355697,0.05298541907547731,0.004138759050273779
14,0.020982867334116324,0.052342788122190446,0.004532457099652194
15,0.022657438987903823,0.05351146891151225,0.004850001458766462
16,0.02381996121035683,0.0524449404241603,0.00485379282512638
17,0.02420729840437508,0.0523007873154903,0.005147649823653033
18,0.02521658797700082,0.05133855934635479,0.002842762546920511
19,0.02525013548506188,0.053975086971447074,0.0006363176822458095
20,0.027545560245506362,0.05362311538102149,0.0007745091282105409
21,0.026888876088289996,0.051767782567776054,0.00021096797695672738
22,0.027062200531340105,0.05141025828575037,0.00029640576308957056
23,0.027809689839683023,0.05260167203853544,0.002479512180938904
24,0.027825630120929104,0.0526249821020224,0.0002185846013994748
25,0.028824181306276845,0.054120323018343505,0.00019577096710841218
26,0.027324467744487425,0.05137908017458946,0.00035424699532088984
27,0.029305441844267394,0.05213540676619782,0.00020875286493592918
28,0.029727163760021644,0.052791156141890005,0.0003535852426425155
29,0.03153079649629188,0.05392354427288059,0.000304209164979639
30,0.03176206849986203,0.05297928394671262,0.0003962402817801525
31,0.03335313890239376,0.052581452215613826,0.0001676246903741466
32,0.033318768841448784,0.05246394736351773,0.0009013103780767573
33,0.033293613570013605,0.05167830664289786,0.00038561366376632585
34,0.034177140338544645,0.053101027383605066,0.0035897954125822737
