,NEAT,SGA,SLM (OLS)
0,0.017053425848830555,0.04592682540572423,0.001969096798323858
1,0.009236989571836671,0.09519361716606939,0.0021236293612576875
2,0.01010774503545289,0.0953268186594118,0.001912820678590655
3,0.011382324792323,0.09403616264293993,0.0020537302197549687
4,0.013701483837281859,0.09455874818238336,0.0023370412901415985
5,0.016179283378660606,0.09496072823762144,0.002310582981886738
6,0.016941596491946407,0.09457602862863668,0.002054851612650346
7,0.017858434950006812,0.099362937571909,0.0032436073508679284
8,0.01692536142825918,0.09778717658474889,0.0026236522134815373
9,0.018496231046860802,0.09737567632581147,0.0024226354527031907
10,0.021176719863196358,0.09717224189807024,0.002966072805302453
11,0.022804735847272172,0.09635968724826448,0.002716787833029588
12,0.022993608979373192,0.09788623387073676,0.00269921261761439
13,0.023027783347039647,0.09409784908889346,0.002760737075551108
14,0.02339761783689787,0.09544997714403868,0.003018608264376839
15,0.026839782262850987,0.09800664524603957,0.003069516220681703
16,0.028093881288698067,0.09430707371632191,0.002992576342481268
17,0.027890081583322655,0.09603030079051209,0.00315322243734864
18,0.030147698235481822,0.0944110934447281,0.0034382001449276955
19,0.028010683922391588,0.09512864619463389,0.0033495923290086205
20,0.02881901206576905,0.09509147784950452,0.0033407532338451925
21,0.030366087937682702,0.09557848561980764,0.0035690114294851414
22,0.03064840638461425,0.09828407166304466,0.0035305457844700037
23,0.0322613864840379,0.09677246505502976,0.0035851892422113832
24,0.03414701775173959,0.0948144837228688,0.0035624846605896206
25,0.033438147735868916,0.09422179280698226,0.003593526331608289
26,0.033169069828310735,0.09511140573326916,0.003687358735059019
27,0.035062077388617024,0.09444457925999242,0.0037986977434988347
28,0.03443605284506341,0.09658702272397492,0.0038885955534345286
29,0.034654041417312216,0.09478831779807073,0.0037603967444503556
30,0.035052911304535236,0.09890668310717511,0.004006127883432242
31,0.03457552990202601,0.09446661761576992,0.004279519367183267
32,0.03424332858417731,0.09778840028905873,0.004143696758961625
33,0.0336385716781805,0.09733359352930168,0.0052105560947627114
34,0.036908832646393774,0.09187649819434532,0.004433547111331717
35,0.03666090986371315,0.09511591728289863,0.004680603954139826
36,0.036215782329720884,0.09478609498475823,0.004754010262582495
37,0.03656589532172494,0.09494441178482649,0.007381013524325391
38,0.03804528188428398,0.09481134065351898,0.005999446060790216
39,0.03911223019276569,0.09393619919300213,0.005065519135081807
40,0.038095321104055474,0.09365289981523814,0.0050866049439866196
41,0.0387373999578612,0.09602887567374975,0.005854264170071658
42,0.05059711019810889,0.0932865201323263,0.005290013834998288
43,0.044770949436504455,0.09584602152866845,0.00539829352120427
44,0.041701137565481314,0.0958430767903866,0.005676088462340219
45,0.04420055576046261,0.09716792064250523,0.005711728011325733
46,0.04118956360881848,0.09505351003282418,0.005711939418205688
47,0.04724077659321577,0.09521424792077637,0.005868364616413409
48,0.04419925303690062,0.09453586258776168,0.006375216106723179
49,0.04153528824480192,0.09306761931635335,0.0063651833734986295
50,0.04269975481063762,0.09398032734981747,0.006494623253700958
51,0.042244916049027394,0.09576124029579844,0.006847300944507072
52,0.042986188494857705,0.09367759986627887,0.006574813096499185
53,0.044630902983605794,0.0946861863692651,0.006718586675221447
54,0.04318761003384782,0.09393628299124626,0.007337783531611462
55,0.043037572308940904,0.09705936458600477,0.0067916335189070155
56,0.042908313216210206,0.09635236074705945,0.006674678767328646
57,0.04268994613431812,0.09714515536929647,0.006919655322768523
58,0.04355390705943851,0.09515145518901005,0.007049287353147387
59,0.0440083499523096,0.09679761234663195,0.006882197223057712
60,0.0444187480147047,0.09410550366877626,0.007819380566679645
61,0.043659748743778516,0.09380497671823441,0.008745165259202192
62,0.04225731897425366,0.09565063918075664,0.007494191523148991
63,0.04458954949067858,0.0947747269593296,0.007640190015288429
64,0.04744921735293989,0.09514581450171335,0.007875090866503578
65,0.046087469208238065,0.09438916144153621,0.007787242906412049
66,0.0480063576753817,0.09612182325067947,0.008280482002519882
67,0.04303248124694752,0.09938132039810636,0.007800703016715922
68,0.04250978143739771,0.09820698976284287,0.00835763771005639
69,0.042044512861112146,0.09609660021917553,0.00892265238217127
70,0.04292911201790208,0.0923317265701183,0.0088576556877777
71,0.04306971737285088,0.09458155789942534,0.008836180166577069
72,0.04400887114480226,0.09459883656276193,0.008598461479532644
73,0.0437163537791816,0.09657916010970244,0.008682791521391004
74,0.04455241565428733,0.09421142901890549,0.008622756196895882
75,0.04549123810148067,0.09387503375847735,0.00910450100504852
76,0.047528293662332896,0.09456452186600581,0.00923299043748769
77,0.044696092726491755,0.0958910184699488,0.010007174586442649
78,0.0423596212161902,0.0926690318663073,0.009449936313942368
79,0.042825627394166635,0.0945544156366143,0.009539824284464241
80,0.04336973247305327,0.09726569511891381,0.009222151703880528
81,0.0445480341480739,0.09422083979285237,0.009802378101963131
82,0.04521179056189424,0.09577657230514966,0.009240738347155341
83,0.04515215980608286,0.09841042100718864,0.009605629424102247
84,0.043483499699428656,0.09456184471940651,0.010267461490324942
85,0.04394219172020365,0.09339142178387949,0.01059774985046746
86,0.04663649326556596,0.09520301377821112,0.01020081010627307
87,0.04348109716418577,0.09648333246658136,0.011568457375794218
88,0.043687248918248184,0.09397040251342756,0.01175453093067026
89,0.043589453760274004,0.09513572054948595,0.011576564781355334
90,0.04411402161282144,0.09354895578581315,0.011340738956830219
91,0.042541100043513656,0.09602462858596485,0.011057734660090733
92,0.04343065831047866,0.09430577455810425,0.012441539269321832
93,0.045208459350886486,0.09705601451583044,0.01200070141021185
94,0.045908691023527785,0.09481632341713381,0.011544434660199294
95,0.04708411904687348,0.09609680656300416,0.0119558317028786
