,MLP,NEAT,RF,SGA,SLM (Ensemble),SLM (OLS),SVM
0,0.178017248729078,0.13366487394991322,0.10277830647412975,0.15312586370374,0.15903322632714045,0.1801405875042776,0.1326862231085688
1,0.10277830647412975,0.4153475784645136,0.0,0.15027552584871057,0.15855021064599276,0.11845333270885784,0.10277830647412975
2,0.14535047493345277,0.3781471110834759,0.0,0.08402659225344779,0.14730221362906398,0.0893031751574844,0.08391813582966891
3,0.15699645640568982,0.41669827698929557,0.10277830647412975,0.16737528411106717,0.20380209123694454,0.10623395634606791,0.1326862231085688
4,0.11867816581938534,0.5143018255635771,0.0,0.12035172648275767,0.16565519486625924,0.06738984965523458,0.11867816581938534
5,0.11867816581938534,0.10313553231116757,0.05933908290969267,0.15862182484640336,0.15304530587304366,0.10212989596875897,0.11867816581938534
6,0.1326862231085688,0.42906447280278365,0.0,0.07264968382939004,0.1673692798724285,0.07644205678940315,0.0
7,0.10277830647412975,0.5275462044435976,0.15699645640568982,0.09572838336201374,0.1581443120178462,0.19581602605910434,0.10277830647412975
8,0.11867816581938534,0.058176717763757484,0.15699645640568982,0.08867617173372476,0.14864383998625244,0.06457931785397614,0.08391813582966891
9,0.0,0.059508742225310225,0.0,0.0883955883507628,0.16452786978299755,0.19838425556965839,0.11867816581938534
10,0.178017248729078,0.3694788032743068,0.15699645640568982,0.17796849999407696,0.13950419391053945,0.151630565788777,0.14535047493345277
11,0.05933908290969267,0.6153027912952412,0.2139501060699058,0.08296042150005575,0.16369413497505633,0.13106482818994503,0.08391813582966891
12,0.10277830647412975,0.1201156783753205,0.11867816581938534,0.1651328875461123,0.17774647973229632,0.20612805035439669,0.14535047493345277
13,0.1326862231085688,0.515169492831046,0.11867816581938534,0.18087867540185856,0.1812874163205924,0.1249866048824615,0.1326862231085688
14,0.2139501060699058,0.16607664375066003,0.10277830647412975,0.14385685545410598,0.14812028445748784,0.11083374117859007,0.08391813582966891
15,0.10277830647412975,0.10268634393698044,0.178017248729078,0.134291362981956,0.15202225192967683,0.12459890296810233,0.11867816581938534
16,0.05933908290969267,0.05934022024869255,0.11867816581938534,0.10102996368189923,0.153052619624561,0.16474396230759528,0.05933908290969267
17,0.14535047493345277,0.09851886061082359,0.08391813582966891,0.08698801742956966,0.17484838081808016,0.2424718666788012,0.178017248729078
18,0.05933908290969267,0.10678119804574958,0.10277830647412975,0.13706920532071704,0.16011326335574583,0.07906321589907307,0.10277830647412975
19,0.10277830647412975,0.5156444953864222,0.0,0.1206653254913278,0.16608631565773155,0.1302126969786251,0.11867816581938534
20,0.14535047493345277,0.3012896096181498,0.05933908290969267,0.11705224332780666,0.1434583321006656,0.06531203935072404,0.11867816581938534
21,0.14535047493345277,0.3091599160554319,0.14535047493345277,0.11234387345723626,0.19331199229688525,0.06344546746539272,0.11867816581938534
22,0.14535047493345277,0.09142260930243135,0.08391813582966891,0.11490820378935793,0.1653484531125036,0.11723817303573138,0.11867816581938534
23,0.10277830647412975,0.3474459183908976,0.05933908290969267,0.09336268835304018,0.158335192694513,0.11826155436521228,0.10277830647412975
24,0.16783627165933782,0.5580604987570769,0.0,0.10420910326071159,0.1626869412390426,0.15107509280603573,0.10277830647412975
25,0.08391813582966891,0.09088813658331026,0.08391813582966891,0.09866306513414164,0.15067652352413538,0.12634960825551236,0.05933908290969267
26,0.05933908290969267,0.10302327096957445,0.05933908290969267,0.08393567737751464,0.1537849015835467,0.19357008281147398,0.11867816581938534
27,0.05933908290969267,0.36019804403758604,0.10277830647412975,0.15027480450224942,0.14828391162927934,0.15684851507389042,0.08391813582966891
28,0.10277830647412975,0.11449883096100998,0.11867816581938534,0.1395916105179087,0.17898405959582878,0.1461548413480048,0.11867816581938534
29,0.08391813582966891,0.3762691389226725,0.0,0.12551835195832728,0.1557857203790438,0.16678394891870013,0.08391813582966891
