,NEAT,SGA,SLM (OLS)
0,152,1221,308
1,152,1215,171
2,152,608,117
3,164,1221,85
4,8,3096,36
5,174,1221,194
6,19,1215,25
7,152,3096,63
8,152,1846,28
9,9,1846,44
10,152,3096,9
11,152,1215,45
12,153,608,183
13,152,608,27
14,165,3096,247
15,152,1846,37
16,152,608,138
17,152,608,106
18,152,1215,61
19,152,1846,365
20,152,3096,22
21,152,1221,9
22,152,1846,43
23,25,1221,15
24,11,608,24
25,8,1215,12
26,151,1215,175
27,152,608,16
28,162,1221,12
29,156,608,269
