,NEAT,SGA,SLM (OLS)
0,447.0042276339227,1764.5699083360814,0.6035941609879956
1,444.0404514428956,1741.7947485598852,0.21536998300871346
2,458.7750004999107,874.4686888359574,0.32943319898913614
3,336.9012214240356,1781.6905290831346,0.16543271399859805
4,288.4800060089765,4529.133324861134,0.23614944402652327
5,406.30392882222077,1739.2673518749943,0.43209072601166554
6,293.57833428605227,1730.565081514971,0.1063893290120177
7,444.67553177897935,4529.04563244796,0.16654969999217428
8,450.32965254210285,2667.4320493831765,0.10832483100239187
9,295.48439460020745,2644.952830211958,0.18863536199205555
10,447.74319988905336,4521.687016780226,0.12064940901473165
11,440.7379342180211,1732.652581199858,0.24724622699432075
12,390.50918471091427,864.7279932811507,0.40552794400718994
13,444.91538407225744,866.0131059989799,0.1855324499483686
14,344.66203413924086,4534.514568593033,1.4156915289640892
15,458.2223927381856,2710.2701206870843,0.24165055397315882
16,441.8152044680901,883.0292716861586,0.2786432480206713
17,453.2383176772273,886.3137954510166,0.23647061100928113
18,452.58643293203204,1762.647018343152,0.14365151099627838
19,451.9738467379648,2700.334553821769,0.923835943947779
20,446.21490191467456,4591.906023460149,0.13474578197929077
21,448.2721591563313,1792.5475262679392,0.12368697699275799
22,453.9276529378549,2721.2618774229195,0.18980185899999924
23,299.725497742038,1796.4892262478825,0.1483904420165345
24,298.08938585425494,892.4475685451762,0.1659110760083422
25,359.4281138548977,1787.100686668622,0.17345001100329682
26,370.99937852291623,1742.1358958959172,0.44333412204287015
27,443.02841249405174,873.5904106687813,0.10844153896323405
28,359.6698231360933,1754.8997397999337,0.16592801598017104
29,360.2286192000902,887.7362574329891,0.49920474100508727
