,MLP,NEAT,RF,SGA,SLM (Ensemble),SLM (OLS),SVM
0,0.669535640351378,0.9451723152665711,0.7140694186522998,0.833489586236225,0.7870597373621493,0.8533116278481762,1.1514542511676804
1,0.4108674103750889,1.0166825285463776,0.566432641982065,0.7912489645160888,0.7836140010435891,0.9168938198819283,0.30568825548600354
2,0.3423021333482895,1.0197604745104927,0.6101209270328923,0.8855085297076032,0.7534189919880995,0.9474711708533711,0.5690060179770909
3,0.7619102856122706,0.7466875455604931,0.33041691765735287,0.7885799051053504,0.65194522084612,0.8624884106841362,0.4104179095976516
4,0.8550641717211652,0.806774821532635,0.616935654751104,0.547645870044603,0.12236995883171793,0.8323283262819512,0.5330813721365426
5,1.0279935617699723,0.6544305498680193,0.5929098780786697,0.6357474478532554,0.9927820462273734,0.8624568056980254,0.7256908467038669
6,0.7776026023372405,0.8123442796559225,0.3869907124822869,0.7554696177857935,0.8671476367549504,0.9123262036863412,1.076169106696276
7,0.652485023877338,1.0692122546290197,0.40192152920513635,0.7459686139740088,0.8213738637732544,0.9309969565282538,0.4616406375031043
8,0.27291915723064736,0.991553045117425,0.3496381481132972,0.7297230041386383,0.7513702440354808,0.8827951765583677,0.4954135470217468
9,0.5307201058771538,0.7658395149981956,0.3732121098764663,0.6090486929584042,0.08482579096621476,0.8396643630632497,0.4551107644112886
10,0.12470744547062325,1.0273158910662177,0.4376552075909018,0.4357487054217666,0.41492288651320597,0.8659349685657485,0.39950440137799853
11,0.6815976407757607,0.9662099894638986,0.34847303114448197,0.5883346161582756,0.7860626839383428,0.8653348778907903,0.5208395708768566
12,0.8493643412913924,0.6496275946926574,0.5833835093652561,0.6735059344872709,0.9143815533059355,0.8236660802767334,0.5588338159830252
13,0.8284788900636588,0.9735988877236667,0.3294931357199823,0.6849627410068982,0.74220823335662,0.9371332241810824,1.0559879915297965
14,0.7913266878472158,0.695237430414068,0.5649214209557935,0.7517441941473704,0.6776633384314875,0.4658175318300388,0.4856261677726213
15,0.8757952849999606,0.9781620532376607,0.3814390586988287,0.5667963024133164,0.8130951244387712,0.7093891019004577,0.5297848692225355
16,0.31052263148820186,1.0966298537289785,0.4182989385684943,0.6832041429276497,0.7618016881933721,0.9732886499102531,0.4956349042526727
17,0.5231250575882154,1.0119504789963136,0.5395564052731405,0.6819934198851667,0.9252193870745337,0.9072048273044055,0.46389272747375987
18,0.6090304018739089,0.9655669719808568,0.7293055769674841,0.6374145538355258,0.8122640981459157,0.7956710710662274,1.0112473274347982
19,0.704896316750194,1.0065913635673798,0.5667912703113874,0.6344122264735944,0.10025910420243912,0.6289812017467139,0.4218688912837711
20,0.5483507196977497,1.0069560880873785,0.3761744173165422,0.7285798178029359,0.43250044902369056,0.9177249459316379,0.4823311535345576
21,0.5143517956649376,0.8985821353698347,0.4265263511653604,0.7895678112651308,0.7295827939607056,0.8101957883588403,0.4256435525460833
22,0.8020156003093569,1.0075690974788103,0.38355026318816154,0.8517201271483157,0.14158218205503148,0.9469063334495387,0.396572861655742
23,0.6441651317174913,0.7709618905251601,0.5903659010734214,0.8342428106773623,0.7130345856348576,0.8817285630072019,0.28434630331217187
24,0.5780992321487185,0.6857017238645223,0.344565465407449,0.9038049897409121,0.6047276063047026,0.836294428772415,1.2048700635049825
25,0.2356996203612648,0.7755134838831081,0.40919396380779127,0.6889881562204517,0.33214692624249187,0.8134689102089377,0.46623364036701964
26,0.39306067713471077,0.8980662534544757,0.38686126720843667,0.7283208611826832,0.5484029167725766,0.8533301544068775,0.5062462271930208
27,0.32136117104876427,0.7971450642061899,0.28984584246975786,0.5267079801466912,0.04783027406795234,0.6918849514145536,0.2711844942706739
28,0.6658197668336091,0.8421774300458509,0.3670850898193632,0.7639495366685487,0.6580493622340328,0.8201492563691286,0.9225001484220282
29,0.15224018077707352,0.8964139874389976,0.4106834134135256,0.8090642871046647,0.19890778963712713,0.9452417500574863,0.49124254636339526
