,NEAT,SGA,SLM (OLS)
0,2,4,10
1,2,9,118
2,2,4,30
3,3,1,4
4,11,4,8
5,2,15,40
6,2,9,105
7,2,2,79
8,15,4,6
9,18,15,21
10,2,2,4
11,13,15,142
12,2,2,20
13,2,9,12
14,9,15,45
15,2,4,11
16,2,15,10
17,2,9,66
18,9,9,12
19,2,4,40
20,2,4,70
21,2,1,45
22,2,15,14
23,2,9,13
24,2,4,25
25,4,4,113
26,5,1,10
27,6,1,4
28,8,1,20
29,2,2,34
