,MLP,NEAT,RF,SGA,SLM (Ensemble),SLM (OLS),SVM
0,0.8986777247012859,0.9869583871067338,0.5173231640524699,0.9148989700345103,0.9043664942432906,0.9218784998323825,0.8740577962150327
1,0.8727407600524492,0.9805905226892853,0.5236662070177656,0.9184868035140294,0.9058945032119444,0.7896383407216934,0.6530962967452986
2,0.8937186808312606,0.9815487237400128,0.6902271628067296,0.9043359581880978,0.869482447008152,0.8730232255617619,0.8683599134926238
3,0.8974655370434502,0.936257697753194,0.7230040118433056,0.9096407376542367,0.8458605835208978,0.9497626849509403,0.8136068222040479
4,0.9408005529755141,0.9486899506815567,0.5319226383525895,0.9231751207936898,0.840272718454936,0.9633649393464915,0.7987468008528192
5,0.9292944723671349,0.9911742669125214,0.7759270178292357,0.92032384211994,0.9413047723925032,0.8492294354755258,0.8937876197375578
6,0.9012165460180358,0.9812221753305721,0.5159952560963563,0.918851312094419,0.9183205860089805,0.8043137666059651,0.695754242460219
7,0.9304541101474978,1.0178199874861154,0.7410527623997222,0.9304389930442496,0.9206289228181532,0.8340688956376748,0.80256356255756
8,0.8426353241024469,0.9350543505872966,0.5103891750584967,0.8975510172162613,0.8195199579611013,0.8998380248996446,0.8698773043857294
9,0.8883922265538572,0.9404989891585203,0.649224108330773,0.9080393460071708,0.8998447603033057,0.9122909366581202,0.715020985102159
10,0.9236987063167813,1.0127209757717786,0.7785206202464907,0.9407319421709812,0.8827238963070411,0.9548944536478563,0.6762811560087731
11,0.9295510403376716,0.9820768699857944,0.7982027033822395,0.9451618346083157,0.9400078121813837,0.7992716232640185,0.8225840389246278
12,0.8808040140752929,0.9873824790913117,0.6953643461436483,0.897588681160461,0.8214101854728606,0.9283135037079105,0.8534515291731931
13,0.9038924458408101,1.0133526414619176,0.7502696284704528,0.925822398194435,0.842108044750043,0.9547203118622155,0.7692932023260463
14,0.8660836010038923,0.9099798731421428,0.5006264417754175,0.8975001735325934,0.8724534363299257,0.8156640270234503,0.7083784608605562
15,0.9002658766824787,1.0215179055145653,0.44683324698526966,0.977183182104491,0.9742273224691363,0.9548037978900391,0.806875427726681
16,0.9371847202071432,1.012321736530895,0.7544723174712314,0.954328027694776,0.9324241953546635,0.9653409673677195,0.7764663245689173
17,0.9188026060658988,1.0009041764452051,0.6712534388910402,0.9088159287547211,0.8588065560778748,0.8819651828868353,0.7366193630128782
18,0.888124973339441,0.9542694902827658,0.5023030684510226,0.9443105363808292,0.806716990406478,0.921847148839439,0.8380498534001977
19,0.916242135950057,1.0301216745603317,0.7519408736013601,0.9491914273787381,0.9046990600534891,0.8977928352873014,0.7866774602357304
20,0.9275379128161252,1.0311823452480078,0.536502413857905,0.9471060785504021,0.9535335663868907,0.8588129475914278,0.9626965675813629
21,0.9011428972324586,0.9997818153642194,0.454427017924929,0.9192745189092246,0.9287031047593483,0.8749921506406951,0.8216091918457058
22,0.9452724901060418,1.0323210187305532,0.756642589867954,0.9595546487034696,0.859991916542962,0.966127380645225,0.8121471706079575
23,0.9429181906587019,1.0237564778812045,0.7737440015383678,0.9442664879112395,0.9631158491103551,0.9431591533082225,0.9450813616084884
24,0.8744814808476749,0.9964377033996387,0.705006789235094,0.9244076769478123,0.9289662781296852,0.8934380839899626,0.7901408568039493
25,0.8642967634517756,0.9396956825793593,0.5362154540274445,0.9014008587067217,0.918021929204496,0.7912084822549041,0.80458043372578
26,0.8999454099732184,0.9832737102171126,0.5292632548412235,0.9512625261454954,0.9258486468847815,0.941019511752432,0.7636575411195046
27,0.9118243152568795,0.9645923683100225,0.7297090299915738,0.9277884499623318,0.8953536489185505,0.9531262989031497,0.942976447032363
28,0.9163923219502759,0.9388504722274572,0.6988440371406311,0.9335338240265884,0.9128978384690603,0.912821532258553,0.8773946803308331
29,0.920427947569774,0.9985552897187265,0.7539797168512258,0.9164258259849561,0.9050581101064463,0.8708208786567125,0.6360657284618922
