,NEAT,SGA,SLM (OLS)
0,49,1041,150
1,49,1041,285
2,17,197,6
3,67,1041,42
4,41,197,176
5,49,393,138
6,12,1041,147
7,49,393,17
8,12,613,77
9,15,613,15
10,49,1041,28
11,49,613,14
12,49,1041,15
13,49,613,111
14,9,393,34
15,11,197,14
16,12,613,64
17,55,197,168
18,49,1041,33
19,15,393,161
20,49,1041,53
21,49,197,579
22,49,613,15
23,49,197,60
24,49,197,177
25,49,613,170
26,49,197,20
27,49,613,10
28,49,197,6
29,53,197,203
