,MLP,NEAT,RF,SGA,SLM (Ensemble),SLM (OLS),SVM
0,0.8113323321085922,1.0105785478023375,0.5615843581669279,0.8876045441036857,0.9153086689400389,0.9526862387526417,0.7637969919815294
1,0.7235286591265967,0.9599018763917473,0.5048331395052889,0.7296902811066652,0.881106390935196,0.8972445406604053,0.4775775940786667
2,0.8963023237140085,0.9307853637380752,0.8191998809408928,0.8255254294426255,0.886917088866571,0.9552061921288083,0.5087504458855104
3,0.8049785444053255,0.9515610580600655,0.5173070524338724,0.7837487170192302,0.91746019088443,0.9479314018512478,0.49976284002741983
4,0.7489731648062834,0.8618260465271337,0.44865727281693774,0.8282120250946609,0.25964548238725405,0.9722914030824197,0.30347580577583944
5,0.8671551066846244,0.9771503189716257,0.5672348684077732,0.7840256321496945,0.7552688526367638,0.9305026351279719,0.4617022347166345
6,0.7895089980111444,0.8541992688598161,0.7559926593965914,0.7820199373286785,0.5407994067283742,0.983470682906355,0.4200960093471432
7,0.9408188431405378,1.0245215796778948,0.8689060628358759,0.8375865375174728,0.8821711353730977,0.872222647793893,0.5258892095656187
8,0.7205698134865324,0.8326712614435346,0.5330342387735807,0.8197726854523317,0.6407805936211511,0.9249516092443374,0.3710794956650258
9,0.8721095327108908,0.9537799958258275,0.3973398584149528,0.8270086579108045,0.7818501935064269,0.9156328131192887,0.5423260171329591
10,0.7180732345000399,0.9794020740496459,0.34937350217723884,0.8330325684561487,0.540110091087111,0.8620053825236901,0.5190357478647197
11,0.8624802559500461,0.9783585986893647,0.8909359428802199,0.8579592459354539,0.26928579549427323,0.9361682427861897,0.40251047032398996
12,0.7729476019533051,1.0103795591418194,0.7911290911248671,0.8556932853756744,0.8799523914681298,0.9340417794240711,0.3818278203493125
13,0.882201966892356,1.0323364916254487,0.9157374260735489,0.8732180004058948,0.6407725214001759,0.995583381513595,0.5105161684255771
14,1.1305477137785087,0.9998953754750929,0.3851116716656957,0.8057987908120361,0.8737953188874517,0.9281431026365028,0.5429461353491678
15,0.8373504985617539,0.9211764867095328,0.5695185269133518,0.8998340499629311,0.7804726432651969,0.9557091147803709,0.7641471211934268
16,0.8207759938269958,0.8326292450348586,0.37364903652807163,0.8451206416265145,0.8832028051257449,0.9060079069125593,0.4818815649968291
17,0.6213804212811823,0.8941335825068627,0.5440926458961592,0.9053175788439184,0.17986136013109533,0.9045350427470844,0.7103939920108561
18,0.6869437083853015,0.9919472315569424,0.8896600582711219,0.8692849357939818,0.2643093137223526,0.8963700615952634,0.771157010905064
19,0.9777254446339274,0.8125360296068632,0.7572007895405265,0.8215182714561972,0.89553814941056,1.0036798068446775,0.5333312051522436
20,0.8770756126672823,0.9954468666453861,0.5610317248515554,0.8066200718162084,0.6085204191339431,0.9229136226802956,0.4703658213217734
21,0.8369245240622682,1.00316820211723,0.3568930623964212,0.8928064025355005,0.8847729175481683,0.8758020755863956,0.3897156703939983
22,0.615521201605367,0.9926107839996632,0.47325617088696037,0.8380459526036451,0.9591119874784955,0.9552647159307119,0.4912216451922077
23,0.9096046209745294,0.9415162776365921,0.3701227285806664,0.8653990817459254,0.6317091696445226,0.808723350569258,0.4951194242763489
24,0.8483436928199329,0.9848760442499059,0.7780281696726818,0.7953004163659723,0.8952810892175632,0.8665966277729611,0.4643310776764483
25,0.8362432806777754,0.9635125758465004,0.37247347421911114,0.7791898693084779,0.5203563698468501,0.8819782942417439,0.39244627218487815
26,0.8795420755241087,0.9734568916324856,0.8340276970658332,0.7784161154633552,0.9052812654417964,0.9131869104031392,0.5217198819593327
27,0.6647278862985033,1.028758844945819,0.7726985591736855,0.8330307655360051,0.6026917476328694,0.931892852856121,0.3404325905449376
28,0.961222931153887,1.0019332951837867,0.47112904550969836,0.7614706616251459,0.8828834477335962,0.945930742398179,0.4031588090662619
29,0.746657014133885,0.8440909376494661,0.37484014120179227,0.9298848203436184,0.8938882322603611,0.806793260757195,0.4423891796356501
