,NEAT,SGA,SLM (OLS)
0,0.9955286743204163,0.9998071574711851,0.9815960789522516
1,0.9935383251361434,0.9942762192233303,0.9687934570528488
2,0.9909779404060758,0.9874660492040678,0.9571882924755816
3,0.9897698856246687,0.983016941164015,0.9500589868741454
4,0.9867535142702111,0.9786559927777249,0.9365803430824465
5,0.9836504903981234,0.9756400239631836,0.9294113329433278
6,0.9816788146464361,0.9734429380954257,0.9731759625543841
7,0.9812898331840437,0.9703946661921041,0.9205835349754566
8,0.9803263093987707,0.9685419547554202,0.9164040885216487
9,0.9798017033864305,0.9671203316633777,
10,0.979248967576149,0.9646058631144151,
11,0.9785896971137649,0.9630263003079791,
12,0.9771331263525282,0.9604262401440553,
13,0.9769460718017525,0.9589997296918681,
14,0.9765760834285008,0.9574906164410047,
15,0.9752350351328595,0.9548563304512646,
16,0.9735558376643353,0.9537849062902527,
17,0.9722418292724743,0.9530083809650685,
18,0.97201077997561,0.951091986091107,
19,0.9712210088705752,0.9501575936764727,
20,0.9707724157694807,0.9491977649462708,
21,0.9700452795123661,0.9478803859406469,
22,0.9694261645481596,0.946690804230769,
23,0.9688593745487776,0.9456377649930323,
24,0.9686838192587587,0.9444480142965059,
25,0.967431382838449,0.9428714923047307,
26,0.9670673643344397,0.9418733538865244,
27,0.9668065543796927,0.9399448475163589,
28,0.9664151668146831,0.9392652202533253,
29,0.9652850063990145,0.9380287809758608,
30,0.9644626846450322,0.9371733239965878,
31,0.9640013549551381,0.9362260051883233,
32,0.9634650863332024,0.9353225568718372,
33,0.9634271110452465,0.9346794060628868,
34,0.963199636592373,0.9341195262678536,
35,0.9630048996384419,0.933475979356605,
36,0.9623117863863697,0.9330381832500066,
37,0.96172027309922,0.9323619650457131,
38,0.96167199616581,0.9313345201458982,
39,0.9616541499772588,0.9300434269202219,
40,0.9616388122804639,0.929539073742428,
41,0.961454859432212,0.9286051694472304,
42,0.9614544544639589,0.9280167701599017,
43,0.9614200534824434,0.926901697353377,
44,0.9610194141810968,0.9261643131574077,
45,0.9609819760366509,0.9254445607843305,
46,0.9608059589280823,0.9248115539460837,
47,0.96072738330719,0.9244368546263153,
48,0.960555710672903,0.9237697608321184,
49,0.9604105205890493,0.9232509064006785,
50,0.9596740329395441,0.9227236868674276,
51,0.9593680175583259,0.9219124611952173,
52,0.959182694559748,0.9215017964760618,
53,0.9588517280190711,0.9208241748784686,
54,0.9587560852806915,0.920356562184287,
55,0.9587461868287482,0.9196569217287416,
56,0.9587458097724695,0.9191874449896437,
57,0.9582015560364187,0.918661202383003,
58,0.9578896840187154,0.9181513019408042,
59,0.9577135737112391,0.9172112197211392,
60,0.9576662091957266,0.9168200120167206,
61,0.9575359519283043,0.916459867463106,
62,0.9574404180828767,0.9160917108761198,
63,0.9573813535293001,0.9155942542663037,
64,0.9572779090830138,0.9152048696398813,
65,0.9571370708785852,0.9145810070851095,
66,0.9571207282941869,0.9140395187556527,
67,0.9566817855884664,0.913424931046387,
68,0.9562932643313337,0.9128005124334589,
69,0.9560992566365709,0.912168657924292,
70,0.9560686654908123,0.9117683821497111,
71,0.9560406856526044,0.9112745101166092,
72,0.955966947731134,0.9097968402716823,
73,0.9557769078810215,0.9094416731240863,
74,0.9556821194139886,0.9092689182078424,
75,0.9556821194139886,0.9085631818579358,
76,0.9556781942333509,0.908017246898071,
77,0.9556252689093692,0.9074913495391115,
78,0.9555584235004653,0.9070651671698322,
79,0.9555532670737398,0.9068234850104488,
80,0.955534171699883,0.9062949550980719,
81,0.9554723898442139,0.905556127608201,
82,0.9554723898442139,0.9049162310255272,
83,0.955449326242486,0.9046179619764954,
84,0.95544815678098,0.9042622632372055,
85,0.9553104187885223,0.9039576966212478,
86,0.9549457009475419,0.9034225574579245,
87,0.9549457009475419,0.9030718809014842,
88,0.954771528814929,0.9028562066679259,
89,0.9547472962648768,0.9026276142087409,
90,0.9546801224679425,0.9022364849721982,
