,NEAT,SGA,SLM (OLS)
0,2,9,54
1,2,1,9
2,2,1,15
3,2,4,9
4,2,1,21
5,2,4,4
6,5,1,9
7,16,15,18
8,2,15,9
9,2,2,9
10,2,1,35
11,2,4,12
12,12,9,9
13,2,2,10
14,2,2,16
15,2,9,10
16,2,15,15
17,3,1,10
18,4,15,8
19,2,9,12
20,4,2,4
21,3,2,4
22,4,4,12
23,2,4,32
24,2,15,6
25,3,4,30
26,4,9,8
27,2,4,2
28,2,4,18
29,28,9,45
