,MLP,NEAT,RF,SGA,SLM (Ensemble),SLM (OLS),SVM
0,0.7095445972047001,0.9872778404311838,0.40666314280643584,0.850852882783831,0.3460254643674101,0.4834309129822439,0.8094439301537155
1,0.7270052054665811,0.9574733795015968,0.4570194136506845,0.8890771647617857,0.6267701349721291,0.6756957441169451,0.804481932899817
2,0.4674475709565403,0.905374181385681,0.37552358370829625,0.9244490491981895,0.8407397556283398,0.4290042886626581,0.3549093619054555
3,0.781859802920935,0.9196101298689089,0.5705667353317271,0.9664938825219515,0.580702353352294,0.996422819282468,0.8543360135399646
4,0.9310020232853565,1.0067237235757547,0.4005736951397448,0.9405728052371115,0.9491342668157704,0.9417153148843616,0.8598734603428909
5,0.7755212691341334,0.9326899749159082,0.4726916141869085,0.9402241627866771,0.5447053995663207,0.4409804189366657,0.8918147829443084
6,0.739288986811317,0.9157477342252212,0.46188208587718815,0.9416320885050116,0.5778369216839006,0.9888070112893781,0.8583709232306873
7,0.802907394694554,1.0665287942720647,0.5088371174266262,0.9379613506534523,0.3680493115840822,0.9650416504975255,0.8442758587270877
8,0.7866685855499164,0.9807156612024526,0.581277766062248,0.9179928588568289,0.915900593940232,0.8818006339928252,0.7992993923214062
9,0.8211280069000152,0.8552874649277236,0.46795079708145687,0.8744311461265706,0.34579650882187096,0.8983926192818719,0.7730421897611373
10,0.8652332956280973,0.9329631622025013,0.6124601152784985,0.9547289128617945,0.3473774332925122,0.4779968200690794,0.8479268611943264
11,0.8885445943568941,0.9391916282297541,0.5607364015930957,0.9042365272803319,0.9520498422793027,0.9956108084662826,0.8530618459734329
12,0.806499547232192,0.9287507460496475,0.47304557002706854,0.9335673926715858,0.8699734684779736,0.7037531222440943,0.8431862658259477
13,0.7230324925142753,0.9910345630955462,0.6853201028830369,0.8900306654778244,0.5342475028331279,0.6156669982726232,0.8169331165182616
14,0.728510478242429,0.8812102482367948,0.3984434624077831,0.9062072183249559,0.35848395077933903,0.5023303791300268,0.8309735226521981
15,0.8095966227995576,0.883185908311099,0.5812584525109175,0.9278374779467558,0.5463033177955768,0.7727502446378801,0.828950495631137
16,0.5771430842183346,0.9743577549901,0.46640519222256505,0.8173393214969478,0.3533262828219899,0.39654848630741163,0.793515058954751
17,0.8610657709776052,1.034387746829181,0.6130529379825344,0.9171839841800515,0.35481246722470966,1.0271535705043184,0.6240277344224008
18,0.8389632601068003,1.0162285286254482,0.4085888784403056,0.9211519151700833,0.6497450434856504,0.5308053918256666,0.8651310739756944
19,0.7870669402154934,0.9804575167052597,0.4495669660579504,0.876257130746953,0.9133338413764539,0.8569682194387361,0.8391400707456443
20,0.8449370575713,1.0252299408922017,0.5589284813918897,0.8786670591902137,0.7531167425919861,0.9656171636431341,0.76624062550534
21,0.8468428251729537,1.035989631879104,0.3981842728301199,0.8978633610887077,0.8721722269322635,0.9496559312077466,0.8413433378446938
22,0.772020416626429,0.9078815962335709,0.401901248454837,0.8153147328115286,0.8797894945970404,0.8164592136201422,0.8502051157236086
23,0.835779054743472,1.0108122514216322,0.47819625597155785,0.9179135480240715,0.8793061881027152,0.6846544686066843,0.8511049626763135
24,0.7811003169959795,1.0220992005079892,0.5691151085967168,0.9091657277694171,0.5440028502177758,0.8881331468571482,0.8421550844077775
25,0.8086028610577444,0.9799342474476781,0.5782776728217941,0.9184159424607283,0.9034046662352346,0.907383388152027,0.8194427519751586
26,0.9087099125191174,0.8779720736221818,0.46101489820497976,0.865983974678636,0.8252955722824494,0.9462750830713051,0.6896262610105561
27,0.7610724141529991,0.9879013045822643,0.5054298665176012,0.8139107520754658,0.600150518637002,0.8465700156526963,0.8070463012715363
28,0.8054977227723933,0.9250224240356657,0.6305069548201675,0.9288905159588869,0.5289884356249408,0.8743962797621154,0.8453619904590546
29,0.75437733757593,0.9121588684177637,0.8197218551386858,0.9081540699378386,0.838013010874319,0.9707542451520099,0.5578106530207982
